SMILES,Score
[NH3+]C[C@H]1CCC[C@@H]1[NH+]1CCC(CO)CC1,-5.4
COc1ccc(N2C(=O)/C(=C/c3ccccc3)C([O-])=NC2=S)cc1,-6.8
CC(C)[C@@H](NCC(=O)NC1CCOCC1)c1ccccc1,-5.7
CCC(CC)N(C)S(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-5.8
CCC(CC)N(C)C(=O)Nc1ccc(S(=O)(=O)NC(C)C)cc1,-5.8
CS(=O)(=O)N1CCCC[C@H]1C(=O)NCc1ccc(NC(=O)C2CC2)cc1,-6.9
O=C(CNC(=O)OCC(F)(F)F)Nc1cc(F)cc(F)c1,-7.0
CCN(C(=O)c1cn(Cc2ccccc2)c2ncccc12)c1ccccc1,-6.8
O=C(NC[C@@]1(O)CCSC1)c1cccn1CCc1ccccc1,-7.3
CCNC(=O)CN1CCN([C@@H](C)C(=O)N2CCc3ccccc32)CC1,-6.6
CCOc1ccc(C(=O)N(C)C)cc1NC(=O)N[C@H]1C[C@H]1c1ccccc1,-8.4
COC1CCN(c2ccc(N)c(OCC3CC3)n2)CC1,-6.1
CC(=O)Nc1ccc(S(=O)(=O)N2CCC(Oc3nc4c(C)cccc4s3)CC2)cc1,-7.0
Cc1cccc(C)c1/N=C1\CCCCCN1,-5.9
COc1ccc(C[NH+](C)Cc2c[nH]nc2C)cc1O,-6.9
Cc1cc(NCC(=O)N[C@@H](c2ccccc2)C(C)C)c(C(N)=O)cc1F,-7.2
Cc1nn(Cn2ccc(C(=O)NC3CC3)n2)c(C)c1Cl,-6.7
Cc1ncccc1NCc1ccc(Br)cc1F,-6.4
Cc1nn(CC(=O)N2CCN(c3cccc(Cl)c3)CC2)c(=O)c2c(C)n(-c3ccccc3)nc12,-8.0
Cc1c(C(=O)Nc2nc(-c3ccccc3)cs2)cnn1C,-7.4
CCn1ccnc(NCC[C@@H](C)c2ccc(OC)cc2)c1=O,-6.9
Cc1n[nH]c(NCc2ccc3c(c2)OCO3)nc1=O,-8.0
Cc1ccc(-n2nnnc2S[C@H](C(=O)NC2CC2)c2ccccc2)c(C)c1,-6.6
CC(=O)N[C@@H](CC(=O)NCC(=O)Nc1cccnc1)c1ccc(Cl)cc1,-7.8
CCCCS(=O)(=O)NCC(=O)N1CCO[C@@]2(CCc3ccccc32)C1,-5.6
Cc1cc(S(=O)(=O)N[C@H]2CCC(=O)N(C)C2)sc1C,-6.6
CCOC(=O)CN1C(=O)C(C)(C)Oc2ccc(C(=O)NC3CCCCC3)cc21,-6.6
CC[C@@H]1[C@@H](C(=O)[O-])CCCN1C(=O)OCc1ccccc1,-6.8
COC[C@@H](O)CNc1cc(C)c(N)c(C(=O)OC)c1,-5.9
O=C(/C=C/c1nc2ccccc2s1)Nc1cc(C(F)(F)F)c[nH]c1=O,-6.9
COCC(=O)N(C)CC1CC[NH2+]CC1,-4.7
O=C(NCCn1cccc1)c1ccc(-n2cccc2)nc1,-6.8
CN(Cc1ccc(Cl)c(Cl)c1)C(=O)C[NH3+],-6.2
C[C@@H]1C[C@@H](C)[C@H]([NH+]2CCC(C)(C)C2)[C@H](O)C1,-5.0
C[C@H](Sc1nnnn1-c1ccccc1)C(=O)N(C)Cc1cccc(F)c1,-7.2
Cc1nc(N2CCCCC2)ncc1C(=O)Nc1ccc(N2CCCS2(=O)=O)cc1,-7.3
C[C@H](NC(=O)C(C)(C)Oc1ccc(Cl)cc1)c1ccncc1,-6.5
[NH3+][C@@H]1CCCCC[C@@H]1c1nc2ccc(F)cc2n1C1CC1,-6.1
Cc1cc(CN2CCn3c(nnc3C(F)(F)F)C2)ccc1Br,-6.4
CCOC(=O)[C@]1(C(F)(F)F)N=C(N(C)C)Oc2c1c(C)nn2-c1ccccc1,-6.3
Cc1nc(NCCNC(=O)c2ccccc2Cl)cc(N2CCOCC2)n1,-8.3
CC[NH+](CC)CCN1C(N)=[NH+]C[C@@H]1c1ccc(C)c(C)c1,-5.5
CNC(=O)c1ccc(NC(=O)N[C@@H](c2ccccc2)c2ccc(F)cc2)cc1,-8.6
Cc1nc(C(=O)N2C[C@@H](C)CC[C@H]2C)ccc1C#N,-6.8
O=c1cc(CS(=O)(=O)c2ncccc2Cl)nc2ccccn12,-7.0
Cn1cc(C(=O)[O-])c(C(=O)Nc2ccc(-n3cncn3)cc2)n1,-7.2
Cc1cccc(C(=O)N2CCC[C@@H](c3[nH+]ccn3C(C)C)C2)c1O,-7.5
CC(C)(C)[S@@](=O)CCNC(=O)N1CCc2ccccc21,-5.9
CCc1nn(C)c(N2CCC[C@H](Nc3ccccc3)C2)c1[N+](=O)[O-],-7.2
CC(C)N1C[C@H](C(=O)N[C@H]2CC[NH+](CC3CCCC3)C2)CC1=O,-6.3
CC(=O)c1cccc(OCC(=O)NC2CCOCC2)c1,-6.1
O=C(NC1CCN(c2cnccn2)CC1)c1ccccc1[C@H]1CC[NH2+]C1,-7.3
O=S(=O)(CCO)NCCc1cccs1,-5.1
CSc1ccc(-c2n[nH]c(N)c2-c2cccc(Cl)c2)cc1,-6.6
C[NH+]1CCCCC[C@H]1C(=O)N1CCN(c2ccccc2C#N)CC1,-6.2
CO/C=C/[C@@]12CC[C@@H](CC1=O)C2(C)C,-4.8
C[NH+]1CCC[C@H](C(=O)NC[C@@H](C2CC2)[NH+](C)C)C1,-5.5
CC1CCC(NC(=O)N2CCC[C@H](C)C2)CC1,-5.3
O=S(=O)(N1CCCCC1)N1CCc2cc(Br)sc2C1,-5.6
O=C(N/N=C\c1ccnc2ccccc12)c1ccccc1O,-7.7
CCCS(=O)(=O)c1ccc(N(C)C2CCC([NH3+])CC2)cc1,-5.5
Cc1c(C#N)c(NC(=O)COC(=O)c2cc3ccccc3[nH]2)n(-c2ccccc2)c1C,-7.7
COc1cccc(CNC(=O)CNC(=O)c2[nH]nc3c2COCC3)c1,-7.1
CC(C)C(=O)Nc1ccc(C(=O)N/N=C/c2ccc(Br)cc2)cc1,-6.1
C[NH2+][C@H]([C@@H]1CN(C)CCO1)[C@@H]1CCO[C@]2(CCSC2)C1,-5.1
CCCn1nc(C(=O)NC[C@@H](c2cccs2)[NH+]2CCCC2)c2ccccc2c1=O,-7.9
COC(=O)c1ccc(/[NH+]=c2\oc3c(C)ncc(CO)c3cc2C(=O)Nc2ccc(F)cc2F)cc1,-8.3
COc1cc(OC)nc(Oc2cccc(OC)c2N)n1,-6.7
CC1=C[C@H](C[C@H](C#N)C(=O)c2ccc(C)cc2)Nc2ccccc21,-6.6
COc1ccc(/C=C(\NC(=O)C(C)(C)C)C(=O)N2CCOCC2)cc1,-6.9
CCOC(=O)Cn1c([C@H](C)Br)nc2ccccc2c1=O,-6.3
Cc1ccc(CNc2nccnc2C#N)c(OC[C@@H]2CCOC2)c1,-6.2
CC[C@@H](C)C[NH+](C)Cc1cc(C(N)=O)cs1,-5.7
Cc1c(C[NH2+][C@@H](CO)C(C)C)cnn1C,-5.1
Cc1c(NC(=O)CSc2nc3ccccc3c(=O)n2C(C)C)cccc1[N+](=O)[O-],-6.5
CC(=O)c1cc(C(=O)Nc2cccc(-c3cnco3)c2)n(C)c1,-7.7
COC1CCN(c2cc[nH+]c(C(=O)[O-])c2)CC1,-6.1
Cc1nn(-c2ccccc2)c(C)c1/C=N/NC(=O)[C@H](C)SCc1ccccc1,-7.5
Cn1ccc2ccc(NC(=O)C=C3CN(C(=O)OC(C)(C)C)C3)cc21,-6.8
Cc1nn(-c2ccc(C(=O)NC3CCCCCC3)cn2)c(C)c1C,-6.6
C[C@@H](Oc1ccc2c(c1)OCO2)C(=O)N1CCn2nc(C(=O)[O-])cc2C1,-7.2
C[C@H]1CC[C@@H](c2nc(=O)c(-c3ccccc3Cl)c([O-])[nH]2)C1,-7.2
O=C(NC[C@@H]1C[C@H]1c1ccccc1)Nc1ccn(Cc2ccncc2)n1,-7.6
Cc1ncccc1NC(=O)C(=O)N[C@H]1CCC[C@@H]1Cc1ccccc1,-7.6
CS(=O)(=O)N[C@H]1CCN(Cc2ncc(-c3ccccc3)s2)C1,-6.1
C[C@H]1OCC[C@@H]1C(=O)Nc1ccc2[nH]ccc2c1,-6.7
Cc1ccc([C@@H](Cl)Cc2nc3ccccc3o2)cc1F,-7.7
COc1ccc2ccccc2c1C[NH+]1CCC[C@@H](C(=O)N(C)C)C1,-7.2
Cc1ccc(CN(C)Cc2ccc(N3CCCC3)[nH+]c2)s1,-6.8
C[C@@H](NC(=O)c1cccc(F)c1)c1cccc(Cl)c1,-7.1
FC(F)(F)[C@@H]1CCC[C@H]([NH2+]Cc2cccc3cccnc23)C1,-7.6
Cc1sc2nc3c(C(=O)NCCNc4ccc5ccccc5c4)cccn3c(=O)c2c1C,-8.3
Cc1[nH]c2ccccc2c1-c1csc(NC(=O)c2cncn2-c2ccc(F)cc2)n1,-9.3
C[C@@H]([NH2+]Cc1cccnc1OCC(F)F)c1cc(F)cc(F)c1,-7.4
[NH3+]C[C@H]1CC[C@@H](C(=O)OCc2cccs2)O1,-4.9
O=C(Nc1ccc(-c2ncon2)cc1)c1cccc(Br)n1,-6.0
C[C@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H]1CCS(=O)(=O)C1,-6.6
COc1ccc(-c2c(C(N)=O)c(C)nc3sc4c(c23)CC[C@H](C)C4)cc1,-7.6
O=C(CS(=O)(=O)c1ccccn1)N1CCC(c2ccccc2)=N1,-6.9
COc1ccc(-c2cc(=O)[nH]c(N3CC[NH+](Cc4ccc5c(c4)OCO5)CC3)n2)cc1OC,-8.0
C[C@H]1CN(Cc2ccc(CNC(=O)c3cc(Cl)c[nH]3)cc2)C[C@@H](C)O1,-7.6
COCc1cc(NC(=O)N[C@@H]2CCC[C@]2(C)CO)ncn1,-6.1
NC(=S)N/N=C1\C(=O)N(C/C=C/c2ccccc2)c2ccccc21,-8.3
Cc1nnc([C@@H](C)Nc2ccc(Br)c(C)c2)o1,-6.9
COCCOc1ccccc1C(=O)Nc1cccc(Cl)c1,-6.9
CC(C)[C@@H]1CN(C(=O)C2C[C@@H](C)O[C@H](C)C2)CCS1,-5.1
Cc1ccc(F)c(C(=O)N2CCC(C(=O)Nc3ncccn3)CC2)c1,-7.6
Cc1cc(NC(=O)NCc2ccc(Cl)cc2)n(Cc2ccccn2)n1,-8.6
Cc1cc(NC(=O)[C@@H](C)Sc2nc(C)c(C)n2C[C@@H]2CCCO2)no1,-7.3
Cc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(F)cc3)ncc2Cl)cc1C,-7.8
CCN(CC)C(=O)Nc1ccc([C@H](C)NC(=O)C2CC=CC2)cc1,-6.1
Cc1ccsc1C(=O)[C@@H]1CCCN(C(=O)NCCc2ccccc2)C1,-6.8
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@@H]2c1ccc2c(c1Br)OCO2,-6.2
CC(C)(C)OC(=O)N1CCc2cccc(C[NH+]3CC[C@H]([N+]4=CCCC4)C3)c21,-6.6
COC(=O)[C@@]1(N)CCC[C@@H]1CCn1cccn1,-5.6
CCN(Cc1ccccn1)C(=O)c1nn(-c2ccccc2)cc1OC,-6.4
O=C1C[C@H](c2ccc(S(=O)(=O)NC(c3ccccc3)c3ccccc3)cc2)CN1,-7.6
CC(C)[NH2+][C@@H](C)c1nc(C(C)(C)C)cs1,-5.0
COc1ccccc1NC(=O)CCN1C(=O)[C@H]2CC=CC[C@@H]2C1=O,-6.9
Nc1ccc(C(=O)N[C@H]2CCCCC[C@@H]2C(=O)[O-])cc1Cl,-7.3
CCOc1ccc(C(=O)Nc2ccc(OC)cc2N)cc1,-6.9
COc1ccc([C@H](C#N)N2CCN(C(=O)CCOC(C)C)CC2)cc1,-6.1
CO[C@H](C(=O)Nc1ccnn1C1CC[NH+](Cc2cccc(O)c2)CC1)c1ccccc1,-8.2
COc1cc(C(=O)Cc2ccc(F)cc2F)ccc1Cl,-7.3
CCn1cc(C(=O)Nc2ccc(Br)c(C)c2)c(=O)c2ccc(C)nc21,-6.9
CCc1nn(C)c2c1nc(CCl)n2C[C@H]1CC[NH+](C)C1,-5.9
O=C(C1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1)N1CCCC1,-6.4
C[C@H]1CCCN(C(=O)C[NH+]2CCC[C@@H]2C[NH+]2CCCCC2)C1,-5.9
CCc1nc2sc([C@H](c3cccc(OC)c3)N3CC[NH+](Cc4ccccc4)CC3)c(O)n2n1,-8.5
O[C@H]1CCCC[C@@H]1Nc1ncnc2cc(F)c(F)cc12,-7.8
Cn1ncnc1CCNC(=O)c1csc(Br)c1,-5.8
CCCn1nc(C)c(C[NH+](C)[C@@H]2CCC[C@@H]2SC)c1C,-5.6
N[C@]1(C(=O)[O-])CC[C@@H]([NH+]2CCC(C(F)(F)F)CC2)C1,-5.6
O=C([O-])CC[NH+]1CCC[C@@]2(CCC(=O)N(CCc3ccccc3)C2)C1,-6.5
FC(F)(F)c1cccc([C@@H]2OCC[C@@H]2C[NH2+]C2CC2)c1,-5.8
C[C@H](c1ccccc1)[NH+](CC(=O)[O-])CC(F)(F)F,-5.4
O=C1NC(=O)/C(=C/c2ccc(-c3cc(Cl)ccc3Cl)o2)S1,-6.9
Cc1nn(C)c(C)c1C[C@@H](C)NC(=O)Nc1cccnc1Cl,-7.2
CC(C)Cc1nc(C[NH+]2CCC[C@@H]2c2cnn(C)c2)no1,-5.8
COc1cccc(C[NH2+]Cc2cscc2C)c1,-6.0
Cn1c(CO)cc2ccccc21,-5.3
CCC(CC)(CO)NC(=O)C[C@@H]1CSCC[NH2+]1,-5.0
O=C1[C@H](Sc2nnc(-c3ccc(Cl)cc3)o2)CCN1c1ccccc1,-7.6
Cc1cccc(C(=O)NCC#CCOc2cccc(Br)c2)c1,-6.3
CNC(=O)c1ccc(Cl)c(NC(=O)[C@@H]2CC=CCC2)c1,-7.0
O=C(Nc1ccc2c(c1)COC2)[C@H]1CCn2cc[nH+]c2C1,-7.1
C[NH+](CCO)[C@@H]1CCc2cc(N)ccc21,-5.1
CC(C)N1C[C@H](C(=O)NCc2cccc(NC(=O)c3ccc(F)cc3)c2)CC1=O,-7.9
C[C@H]1CCCCN1C(=O)C[NH+]1CCC(C)(C)C1,-4.8
C#CCOc1ccc(OC)cc1/C=N/NCc1c(Cl)cccc1Cl,-6.6
COc1ccc(OCC[NH+]2CC(=O)N(c3ccc(OC)c(Cl)c3)[C@@H]3CS(=O)(=O)C[C@@H]32)cc1,-8.0
CC[C@@H](C(=O)[O-])N1CCN(Cc2cccc(C)c2)C(=O)C1=O,-6.1
NC(=O)C[NH+](Cc1nc2ccc(N)cc2o1)C1CCCC1,-7.1
CC[C@H](C)C(=O)N1CCCC[C@H]1CC,-4.4
Cc1ccc(S(=O)(=O)N2CCN=C2S[C@@H](C)c2ccccc2)cc1,-5.8
COCc1cccc(NC(=O)c2cccc(C)c2)c1,-6.7
CC(=O)c1nc2ccccc2n1C(=O)C[NH+]1CCCC1,-6.7
Cc1ccsc1CNC(=O)NNC(=O)c1oc2ccccc2c1C,-7.3
COc1cc(C)ccc1NC(=O)c1cccc(S(=O)(=O)NC2CC2)c1,-6.8
COc1ccc(NC(=O)CSC2=Nc3ccccc3C3=N[C@H](C(C)C)C(=O)N23)c(OC)c1,-7.9
O=C(Nc1ccc(Cl)nc1)c1csc(-c2ccccc2F)n1,-7.5
CCc1ccc(OCC[NH2+][C@H](C)CC)cc1,-5.3
CCOC(=O)c1ccc(S(=O)(=O)Nc2ccc(C)cc2Cl)cc1,-6.2
C[C@@H]1CCc2nc(/C(C#N)=C/c3ccc(O)c4ccccc34)sc2C1,-6.6
CCNC(=O)Nc1ccc2c(c1)CN(CCCOC)C(=O)[C@@H](C)O2,-6.3
CN(CC1CC([O-])C1)C(=O)N[C@H]1CCOC1,-5.2
C[C@H](NC(=O)[C@H]1CCCN(C(=O)c2ccc(Cl)cc2)C1)c1ccncc1,-7.0
CCC[C@@H](C#N)NC(=O)COc1cc(Cl)cc(Cl)c1,-5.8
CN(CCCC(=O)N1CCC[C@@H]2CCCC[C@@H]21)S(=O)(=O)c1ccc(F)cc1,-6.1
O=C1C[C@H](c2cccc([N+](=O)[O-])c2)CC2=C1[C@@H](c1ccco1)N(C(=O)C(F)(F)F)c1ccccc1N2,-7.7
C[C@@H](OC(=O)Cc1c(F)cccc1Cl)C(=O)N[C@H]1CCCC[C@H]1C,-6.0
COC(=O)c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,-6.9
CC[C@H]1CCCC[C@H]1NC(=O)C(=O)Nc1cccc2cccnc12,-6.8
CC(=O)Nc1cccc(NC(=O)CSc2nnnn2-c2cc(C)ccc2C)c1,-7.2
COc1ccc(C[NH+]2CCN(c3cc(Cl)ncn3)CC2)c(Cl)c1,-6.8
CC(C)NC(=O)Nc1cccc(-c2noc(-c3ccc(F)cc3)n2)c1,-7.7
C=CCOc1cccc(NC(=O)[C@@H](C)Oc2cccc3ccccc23)c1,-6.8
COc1cc(Br)cc(CN(C)CCc2ncc(C)s2)c1O,-6.2
CC(C)N(C[C@H]1CCCCO1)C(=O)c1ccc(OCC(F)(F)F)nc1,-5.9
CC[C@H]1CCC[C@]2(CC[NH2+]C[C@@H]2C)CC1,-5.1
CN(C)C(=O)CCCC(=O)N[C@@H]1CCC[C@@H]1c1ccccc1C(F)(F)F,-6.1
O=C(Nc1ccccn1)c1c(-n2cnnn2)sc2c1CCC2,-7.3
Cc1ncsc1C(=O)N1CCC[NH+](Cc2ccn(C(C)C)n2)CC1,-6.4
C=CCNC(=O)CC(=O)N/N=C/c1cccc(Cl)c1,-6.1
CCC1(CNC(=O)Nc2cnn(C[C@@H]3CCCO3)c2)CC1,-5.8
O=C(CNC(=O)C(=O)Nc1ccccc1C[NH+]1CCCC1)NC1CC1,-6.5
Cc1cc(S(=O)(=O)N2CCN(CCOCCO)CC2)c(C)s1,-5.6
COc1cc(F)c([C@H](C)[NH2+]Cc2ccc(-n3ccnc3)nc2)cc1OC,-7.0
Cc1nnsc1C(=O)N1CCC(CNC(=O)C(=O)NC(C)(C)C)CC1,-6.8
CCOc1ccc(OCC)c(NC(=O)c2cc(C#N)cs2)c1,-6.1
CCCn1c(SCc2cc(=O)n3c(C)cccc3n2)n[nH]c1=O,-6.9
COc1cccc(NC(=O)CN2C(=O)CN=C(c3ccccc3)c3cc(Br)ccc32)c1,-7.6
O=C1c2ccccc2C(=O)N1CSc1nnc2ccc(C(F)(F)F)cn12,-8.2
COCCCNC(=O)/C(C#N)=C1\N=C(NC(=O)c2ccccc2Cl)c2ccccc21,-7.4
CCOc1ccccc1CNC(=O)N1CCCC[C@H]1C,-6.5
Cc1cc(Oc2ccc(C(=O)[O-])cc2)nc(N2CCC(C)CC2)n1,-7.5
CCc1cc(C(F)(F)F)n2nc([C@H]3CCCCN3C(=O)Cn3nc(C)cc3C)cc2n1,-7.4
Cc1nn(C)c(C)c1C(=O)C(=O)N1c2ccccc2OC[C@@H]1C,-7.3
CCc1cc(N[C@@H](CO)Cc2c[nH]c3ccccc23)ncn1,-7.5
CCc1csc([C@@H]2CCCN(Cc3c[nH]nc3-c3cccnc3)C2)n1,-7.2
CC(=O)OCC(=O)c1cc(C)n(-c2ccc3c(c2)OCCO3)c1C,-7.0
Cc1sc(=O)n(CCC(=O)NNc2ncccc2Cl)c1C,-7.0
COC[C@@H](C)NC(=O)NNC(=O)c1ccc2ccccc2n1,-6.6
O=C(OC[C@H]1CO1)c1ccco1,-5.4
O=C(NC1CC[NH+](Cc2ccccn2)CC1)c1cn(Cc2ccccc2)nc1-c1cccs1,-8.5
CCOc1ccc(C(=O)NCCS(=O)(=O)/N=c2/cccc[nH]2)cc1,-6.7
Cc1nc(C2(NC(=O)c3ccc(-n4c(C)c[nH]c4=O)cc3)CCCCC2)no1,-8.1
CCc1cccc2c1NC(=O)[C@]21[C@@H]2C(=O)N(c3ccccc3F)C(=O)[C@@H]2[C@@H]2CCC[NH+]21,-8.5
Cc1cccc(CN(C)C(=O)[C@H]2CC[C@@H](C[NH3+])O2)n1,-5.8
CCc1cc(=O)[nH]c(-c2ccc(N(C)CCc3cccs3)[nH+]c2)n1,-7.4
CCOc1ccc(CCC(=O)Nc2cccc(Cl)c2C)cc1,-5.8
CCc1nnc2n1CCN(CCC(=O)N1CCc3ccccc31)C2,-6.5
COc1ccc(C(=O)N(C)[C@@H](C)Cc2ccc(Cl)cc2)nn1,-6.5
Cc1ccc2cc(C(=O)N3CCC[C@@H](c4cc(C(F)(F)F)n5ncnc5n4)C3)[nH]c2c1,-8.8
Cc1cccc(NC(=O)c2cc3c(CO)cnc(C)c3o/c2=N\c2ccc(Cl)cc2)c1,-7.8
CC1(C)CC(=O)C2=C(C1)N=C1c3ccccc3C(=O)[C@H]1[C@@H]2c1ccc(F)cc1,-8.1
O=C(N[C@H]1CCOc2c(Cl)cccc21)N1CCCN(c2nccs2)CC1,-7.4
COc1cc(C#N)cc(Cl)c1OC(=O)CCc1ccsc1,-6.1
Cc1ccc([C@@H](C#N)NS(=O)(=O)c2ccc(C)cc2)cc1,-6.6
CCN(CC(=O)NC(C)(C)C)C(=O)Cc1csc(N2CCCC2=O)n1,-6.3
O=C(NCCN1CCOCC1)c1cc(N2CCCC2=O)ccc1Cl,-7.4
COC(=O)[C@H](NC(=O)c1c[nH]c(=O)c(Cl)c1)c1ccc(F)cc1F,-8.0
CCCCNC(=O)c1ccc(S(=O)(=O)C(F)F)cc1,-5.7
O=C(Nc1cccc(CNc2nc3ccccc3o2)c1)c1ccccn1,-8.2
c1cncc(-c2n[nH]cc2C[NH2+]C[C@H]([C@@H]2CCOC2)N2CCOCC2)c1,-7.4
CCOC(=O)Cn1c(N2CCCCC2)nc2nccc(-c3ccccc3)c2c1=O,-6.9
CC(=O)N[C@@H](CC(=O)Nc1ccc2c(c1)OCO2)c1ccccc1,-7.6
CCCNC(=O)Nc1cccc(C)c1C(=O)N1CCCC1,-6.4
Cc1ccn(C)c(=O)c1NC(=O)C(=O)N1CCC[C@H]1c1ccco1,-7.5
CCCn1nccc1C(=O)C(CC)(CC)[NH+]1CCCC1,-5.1
O=c1ccc(-c2ccc(S(=O)(=O)NCCC3=CCCCC3)o2)n[nH]1,-7.0
CNC(=O)[C@H]1CCCN1S(=O)(=O)c1c(C)cccc1[N+](=O)[O-],-6.2
COc1ccc(CNC(=O)N[C@H](c2ccccn2)C(C)C)c(OC)c1,-6.8
CCS(=O)(=O)N1Cc2ccccc2C[C@@H]1C(=O)Nc1ccc(F)cc1,-7.0
CC(C)CNC(=O)[C@@H](C)[NH+]1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1,-6.7
CN(CC(C)(C)O)C(=O)c1ncccc1[O-],-4.8
COc1cc(C)ccc1OCCCOc1ccc(Br)cc1,-5.5
CC[C@H](Oc1cccc(C)c1)C(=O)Nc1ccc(OC)cc1,-7.0
CCCn1c(C)nnc1CSCc1csc(-c2ccoc2)n1,-6.0
O=C(CCc1nnc(-c2ccccc2)o1)Nc1ccccc1[N+](=O)[O-],-7.4
O=C(c1ccc2ccnc(N3CCN(c4ccccc4F)CC3)c2c1)N1CCCCCC1,-8.1
COc1ccc(CN2CCO[C@@]3(CCc4ccccc43)C2)s1,-6.8
CC[C@@H](C)NC(=O)c1cccc(CNc2cc(-c3nc(C)no3)ccn2)c1,-6.8
Cc1nc2ccccc2n1CCNC(=O)c1ccccc1S[C@@H]1CCS(=O)(=O)C1,-8.0
Cc1ccc(SCCNC(=O)C2C[C@@H]3CCC[C@H](C2)C3=O)cc1C,-6.4
Nc1ccc2ncnc(N)c2c1,-6.6
COc1ccc(/C=N/NC(=O)COc2ccc(C)cc2)cc1C,-7.1
Cn1cc(Br)cc1C(=O)N1CCC[C@@H]1c1ccc(F)cc1,-6.2
CCOC(=O)[C@H](C)Sc1nc(-c2ccccc2)cc(=O)[nH]1,-6.5
CS[C@H](C)C[NH2+]C[C@@H]1CCC[C@@H](C)C1,-4.6
Cc1ccccc1CC(=O)N1CCCCC[C@H]1C[C@H](C)O,-6.0
C[C@@H](CO)NC(=O)CSc1ncnc2nc[nH]c12,-6.1
CC[C@@H](NC(=O)Nc1ccc2c(c1)CCC(=O)N2)c1ccc(OC)cc1,-7.5
C[C@@H](NC(N)=O)C(=O)Nc1ccccc1OCc1cscn1,-6.7
CCCC(=O)Nc1cccc(NC(=O)c2ccc([S@](C)=O)cc2)c1C,-6.1
C[C@@H]1CCC[C@H](c2noc(-c3ccc(C[NH3+])o3)n2)C1,-6.7
C#CC[C@H](C)OC(=O)c1cccc(CS(=O)(=O)c2ccccc2)c1,-5.9
O=C(Cc1ccc[nH]1)NCc1ccc(OCc2cccnc2)cc1,-7.0
COC(=O)C1=C(C)N(CC(C)C)C(=O)/C1=C\c1ccc(C)cc1,-6.6
CCCCN1C(=O)C(=O)N(CC(=O)c2ccc3c(c2)CCC3)C1=O,-6.4
C[C@H](NC(=O)Nc1ccc(C#N)c(Cl)c1)C(=O)OC1CCCC1,-7.7
O=C(N[C@@H](C(=O)N1CCCC1)C1CCN(C(=O)CCc2ccccc2)CC1)c1cccs1,-7.7
C[C@H](Sc1nnc(C(C)(C)C)o1)C(=O)N1CCc2ccccc21,-6.2
CS[C@H]1CC[C@H](NC(=O)c2ccccc2OC2CCC2)C1,-6.8
C[C@@H](O)CNC(=O)c1cccc(OCc2ncc(-c3ccccc3)o2)c1,-6.9
C#CCNC(=O)[C@@H](C)N[C@H](C)c1ccc(C)c(F)c1,-5.8
Cc1cc(NC(=O)c2csc(Nc3cccnc3)n2)no1,-7.9
Cc1ccc(C)c(N2C[C@H](c3nc4ccccc4n3CC(=O)N3CCCC[C@H]3C)CC2=O)c1,-8.6
C[NH+]1CCN(CC(=O)N2CCNC(=O)[C@H]2CC(=O)Nc2cccc(Cl)c2)CC1,-7.1
Cc1cccc(NC(=O)NCC(=O)NC[C@@](C)(O)C(C)C)c1,-6.4
CC(C)[C@](O)(C(=O)[O-])[C@@H](C)c1ccc2c(c1)OCCO2,-5.9
C[NH+](Cc1cccc(NCc2cccs2)c1)Cc1cscn1,-5.9
OC12CC[N+](c3ccccc3)(CC1)CC2,-5.4
Cc1cc(-c2nnc(CCC(=O)N[C@@H](c3cccnc3)C(F)(F)F)o2)c(C)o1,-7.1
Cc1nccn1-c1ccc(CNC(=O)C(=O)Nc2cc(F)cc(F)c2)cc1F,-7.6
Cc1cc(C(=O)N2c3ccccc3NC(=O)C[C@H]2C)c(C)o1,-6.5
C[NH+](C)[C@@H]1CC[C@H](NC(=O)NNC(=O)c2cccc3ncccc23)C1,-7.6
O=C(C[C@H]1CCCCC[NH2+]1)c1nccs1,-5.7
CCNS(=O)(=O)[C@H]1CC[NH+](CCC(=O)N(C)CC)C1,-4.8
O=C([O-])[C@H]1CC[C@@H]2CCCC[C@H]2N1C(=O)Cn1cnnn1,-6.9
CN1CCO[C@H]2CN(C(=O)c3cn(C)nc3C(C)(C)C)C[C@H]21,-6.8
C[C@H]1CO[C@@H](c2ccccc2Cl)CN1CCCN1CCOCC1,-5.9
CCn1cc(/C([O-])=N/c2nnc(CC(C)C)s2)c(=O)c2cc(F)ccc21,-6.8
C#CC[C@@H](C(=O)[O-])c1cccc(Br)c1,-5.2
Cc1ccc(CNS(=O)(=O)c2cc(-c3ccno3)sc2C)cc1,-6.6
CCC(CC)C(=O)Nc1ccc(C)c(S(=O)(=O)N(CC)CC)c1,-5.4
C/C(=N\NC(=S)Nc1cccc(C)c1)c1ccccc1,-7.8
COC(=O)[C@@H](Sc1ncc[nH]1)c1ccccc1Cl,-5.6
C[NH2+]CC[C@@H](Sc1ccccn1)c1ccccc1,-5.8
CCn1c(CN2CCCC3(C2)OCCO3)nc2c(F)cccc21,-7.2
